"","name","longitude","latitude","issues","prov","key","scientificName","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","isInCluster","inCluster","geodeticDatum","class","countryCode","country","rightsHolder","identifier","http://unknown.org/nick","verbatimEventDate","datasetName","gbifID","verbatimLocality","collectionCode","occurrenceID","taxonID","recordedBy","catalogNumber","institutionCode","eventTime","identifiedBy","http://unknown.org/captive","identificationID","occurrenceRemarks","informationWithheld","reproductiveCondition","elevation","institutionKey","recordNumber","habitat","associatedTaxa","http://unknown.org/recordID","locality","county","rights","startDayOfYear","http://unknown.org/recordEnteredBy","verbatimElevation","collectionID","higherClassification"
"52","Asclepias subverticillata (Gray) Vail","-105.4787","33.53509","","gbif","2826302417","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:06:49.675+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-07-28T03:13:32",NA,"New Mexico","2020"," 7","27","2020-07-27","2020-07-28T18:54:05.000+00:00","2022-03-29T21:06:49.675+00:00","https://www.inaturalist.org/observations/54596406","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Tucker Davidson","54596406","tuckdavidson92","2020-07-27 6:55:26 PM MDT","iNaturalist research-grade observations","2826302417","Fort Stanton, NM 88323, USA","Observations","https://www.inaturalist.org/observations/54596406","127159","Tucker Davidson","54596406","iNaturalist","00:55:26Z","Tucker Davidson","wild","120088704",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","Asclepias subverticillata (Gray) Vail","-107.8790","38.46712","cdround","gbif","2826399142","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:16:33.189+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-07-26T20:10:11","     2","Colorado","2020"," 7"," 8","2020-07-08","2020-07-27T21:30:43.000+00:00","2022-03-29T21:16:33.189+00:00","https://www.inaturalist.org/observations/54441347","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Landon","54441347","landobaggins","2020/07/08 7:52 PM UTC","iNaturalist research-grade observations","2826399142","Montrose, CO, USA","Observations","https://www.inaturalist.org/observations/54441347","127159","Landon","54441347","iNaturalist",NA,"Landon","wild","119770375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","Asclepias subverticillata (Gray) Vail","-104.3643","30.49362","cdround","gbif","2826407742","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:06:39.772+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-07-22T17:34:16"," 17004","Texas","2020"," 7","22","2020-07-22","2020-07-31T23:18:04.000+00:00","2022-03-29T21:06:39.772+00:00","https://www.inaturalist.org/observations/53969802","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Miriam Vaughn","53969802","mcvaughn","Wed Jul 22 2020 12:32:05 GMT-0500 (CDT)","iNaturalist research-grade observations","2826407742","Presidio County, US-TX, US","Observations","https://www.inaturalist.org/observations/53969802","127159","Miriam Vaughn","53969802","iNaturalist","17:32:05Z","Miriam Vaughn","wild","118870212",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","Asclepias subverticillata (Gray) Vail","-106.6862","35.00307","cdround","gbif","2826431340","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:06:39.737+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-07-27T17:15:09","   156","New Mexico","2020"," 7","27","2020-07-27","2020-07-27T19:13:14.000+00:00","2022-03-29T21:06:39.737+00:00","https://www.inaturalist.org/observations/54541495","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Dustin Chavez-Davis","54541495","dchavezdavisii","Mon Jul 27 2020 11:12:17 GMT-0600 (MDT)","iNaturalist research-grade observations","2826431340","Southwest, Albuquerque, NM, US","Observations","https://www.inaturalist.org/observations/54541495","127159","Dustin Chavez-Davis","54541495","iNaturalist","17:12:17Z","Dustin Chavez-Davis","wild","119971540",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","Asclepias subverticillata (Gray) Vail","-105.4788","33.53514","cdround","gbif","2826436079","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:46:07.341+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-08-01T03:55:13","     4","New Mexico","2020"," 7","27","2020-07-27","2020-08-01T03:58:19.000+00:00","2022-03-29T21:46:07.341+00:00","https://www.inaturalist.org/observations/55002073","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","jasonk03","55002073","jasonk03","Mon Jul 27 2020 18:56:09 GMT-0600 (MDT)","iNaturalist research-grade observations","2826436079","Lincoln, NM, US","Observations","https://www.inaturalist.org/observations/55002073","127159","jasonk03","55002073","iNaturalist","00:56:09Z","jasonk03","wild","120913499",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","Asclepias subverticillata (Gray) Vail","-104.8844","38.83989","cdround","gbif","2826516015","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:07:11.162+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-08-01T00:01:54",NA,"Colorado","2020"," 7","31","2020-07-31","2020-08-04T17:07:16.000+00:00","2022-03-29T21:07:11.162+00:00","https://www.inaturalist.org/observations/54985604","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","curt_nimz","54985604","curt_nimz","2020/07/31 9:42 AM MDT","iNaturalist research-grade observations","2826516015","El Paso, Colorado, United States","Observations","https://www.inaturalist.org/observations/54985604","127159","curt_nimz","54985604","iNaturalist","15:42:00Z","curt_nimz","wild","120877616","Red Rock Canyon Open Space",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","Asclepias subverticillata (Gray) Vail","-101.9194","35.19370","cdround","gbif","2850539725","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:33:57.970+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-07-16T03:06:00","    15","Texas","2020"," 7","11","2020-07-11","2020-08-21T05:21:07.000+00:00","2022-03-29T21:33:57.970+00:00","https://www.inaturalist.org/observations/53223676","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Joanne Toler","53223676","jotol","2020/07/11 1:34 PM CDT","iNaturalist research-grade observations","2850539725","Amarillo, TX, USA","Observations","https://www.inaturalist.org/observations/53223676","127159","Joanne Toler","53223676","iNaturalist","18:34:00Z","Joanne Toler","wild","117389959",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","Asclepias subverticillata (Gray) Vail","-105.4797","33.53483","cdround","gbif","2850546885","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:32:17.264+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-07-28T03:12:50","   263","New Mexico","2020"," 7","27","2020-07-27","2020-08-21T04:58:32.000+00:00","2022-03-29T21:32:17.264+00:00","https://www.inaturalist.org/observations/54596340","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","colinpena","54596340","colinpena","Mon Jul 27 2020 18:55:22 GMT-0600 (MDT)","iNaturalist research-grade observations","2850546885","Lincoln, NM, US","Observations","https://www.inaturalist.org/observations/54596340","127159","colinpena","54596340","iNaturalist","00:55:22Z","colinpena","wild","120088587",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","Asclepias subverticillata (Gray) Vail","-105.8911","35.51743","cdround","gbif","2850559725","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:06:36.963+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-07-04T00:32:45","     9","New Mexico","2020"," 7"," 3","2020-07-03","2020-08-21T06:02:17.000+00:00","2022-03-29T21:06:36.963+00:00","https://www.inaturalist.org/observations/51856467","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","spiderhotel","51856467","spiderhotel","Fri Jul 03 2020 18:32:21 GMT-0600 (MDT)","iNaturalist research-grade observations","2850559725","S Chamisa Dr, Santa Fe, NM, US","Observations","https://www.inaturalist.org/observations/51856467","127159","spiderhotel","51856467","iNaturalist","00:32:21Z","spiderhotel","wild","114709496",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","Asclepias subverticillata (Gray) Vail","-112.3482","34.60386","cdround","gbif","2850623824","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:19:55.976+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-07-22T20:20:12","    16","Arizona","2020"," 7","22","2020-07-22","2020-08-21T05:06:44.000+00:00","2022-03-29T21:19:55.976+00:00","https://www.inaturalist.org/observations/53986398","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","christinerobie","53986398","christinerobie","Wed Jul 22 2020 11:13:23 GMT-0700 (MST)","iNaturalist research-grade observations","2850623824","N Providence Rd, Prescott Valley, AZ, US","Observations","https://www.inaturalist.org/observations/53986398","127159","christinerobie","53986398","iNaturalist","17:13:23Z","christinerobie","wild","118901777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","Asclepias subverticillata (Gray) Vail","-106.6806","35.19714","cdround","gbif","2850949714","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:07:04.461+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-07-16T01:12:58"," 28734","New Mexico","2020"," 7","13","2020-07-13","2020-08-21T05:20:47.000+00:00","2022-03-29T21:07:04.461+00:00","https://www.inaturalist.org/observations/53215829","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","ellen hildebrandt","53215829","ellen5","2020-07-13","iNaturalist research-grade observations","2850949714","New Mexico, US","Observations","https://www.inaturalist.org/observations/53215829","127159","ellen hildebrandt","53215829","iNaturalist",NA,"ellen hildebrandt","wild","117373385",NA,"Coordinate uncertainty increased to 28734m at the request of the observer","flower budding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","Asclepias subverticillata (Gray) Vail","-107.5839","32.91690","","gbif","2850974849","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:19:52.707+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-07-29T15:53:35","     4","New Mexico","2020"," 7","29","2020-07-29","2020-08-21T04:55:23.000+00:00","2022-03-29T21:19:52.707+00:00","https://www.inaturalist.org/observations/54743175","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","janrichmond","54743175","janrichmond","Wed Jul 29 2020 09:14:16 GMT-0600 (MDT)","iNaturalist research-grade observations","2850974849","NM-152, Hillsboro, NM, US","Observations","https://www.inaturalist.org/observations/54743175","127159","janrichmond","54743175","iNaturalist","15:14:16Z","janrichmond","wild","120393092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","Asclepias subverticillata (Gray) Vail","-105.6493","33.42191","cdround","gbif","2851001722","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:06:40.737+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-07-08T12:43:19","     5","New Mexico","2020"," 7"," 8","2020-07-08","2020-08-21T05:48:55.000+00:00","2022-03-29T21:06:40.737+00:00","https://www.inaturalist.org/observations/52358362","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","mineaton","52358362","mineaton","Wed Jul 08 2020 06:42:37 GMT-0600 (MDT)","iNaturalist research-grade observations","2851001722","Placitas Dr, Alto, NM, US","Observations","https://www.inaturalist.org/observations/52358362","127159","mineaton","52358362","iNaturalist","12:42:37Z","mineaton","wild","115688410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","Asclepias subverticillata (Gray) Vail","-104.8235","38.72688","cdround","gbif","2851020886","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:25:20.571+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-07-30T14:35:02","    38","Colorado","2020"," 7","30","2020-07-30","2020-08-21T04:54:41.000+00:00","2022-03-29T21:25:20.571+00:00","https://www.inaturalist.org/observations/54839015","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","patcooper","54839015","patcooper","Thu Jul 30 2020 08:32:27 GMT-0600 (MDT)","iNaturalist research-grade observations","2851020886","Cheyenne Mountain State Park, Colorado Springs, CO, US","Observations","https://www.inaturalist.org/observations/54839015","127159","patcooper","54839015","iNaturalist","14:32:27Z","patcooper","wild","120587321",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","Asclepias subverticillata (Gray) Vail","-104.2887","36.22458","cdround","gbif","2851166417","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:07:13.545+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-08-05T21:46:20","    16","New Mexico","2020"," 7","31","2020-07-31","2020-12-02T21:20:54.000+00:00","2022-03-29T21:07:13.545+00:00","https://www.inaturalist.org/observations/55537207","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Kristen Warren","55537207","kristenwarren","2020/07/31 12:17 PM MDT","iNaturalist research-grade observations","2851166417","Colfax County, NM, USA","Observations","https://www.inaturalist.org/observations/55537207","127159","Kristen Warren","55537207","iNaturalist","18:17:00Z","Kristen Warren","wild","121946815",NA,NA,"flowering",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
